expr_id,cond_id,para_nr,word,word_nr,response_true,response_chosen,correctness,first_duration,total_duration,gaze_duration,right_bounded_rt,right_bounded_rt2,go_past_time,FPFix,FPReg
2,1,31,out,4,Yes,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,31,of,5,Yes,Yes,1.0,277.0,277.0,277.0,277.0,277.0,277.0,1.0,0.0
2,1,31,their,6,Yes,Yes,1.0,249.0,249.0,249.0,249.0,249.0,249.0,1.0,0.0
2,1,31,hotel,7,Yes,Yes,1.0,250.0,250.0,250.0,250.0,250.0,250.0,1.0,0.0
2,1,31,"room,",8,Yes,Yes,1.0,251.0,251.0,251.0,251.0,251.0,251.0,1.0,0.0
2,1,31,some,9,Yes,Yes,1.0,277.0,277.0,277.0,277.0,277.0,277.0,1.0,0.0
2,1,31,frequent,10,Yes,Yes,1.0,348.0,348.0,348.0,348.0,348.0,348.0,1.0,0.0
2,1,31,travelers,11,Yes,Yes,1.0,324.0,324.0,324.0,324.0,324.0,324.0,1.0,0.0
2,1,31,pile,12,Yes,Yes,1.0,351.0,351.0,351.0,351.0,351.0,351.0,1.0,0.0
2,1,31,up,13,Yes,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,31,their,14,Yes,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,31,used,15,Yes,Yes,1.0,350.0,350.0,350.0,350.0,350.0,350.0,1.0,0.0
2,1,31,bath,16,Yes,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,31,towels,17,Yes,Yes,1.0,300.0,300.0,300.0,300.0,300.0,300.0,1.0,0.0
2,1,31,on,18,Yes,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,31,the,19,Yes,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,31,bathroom,20,Yes,Yes,1.0,376.0,376.0,376.0,376.0,376.0,376.0,1.0,0.0
2,1,31,"floor,",21,Yes,Yes,1.0,199.0,199.0,199.0,199.0,199.0,199.0,1.0,0.0
2,1,31,which,22,Yes,Yes,1.0,250.0,250.0,250.0,250.0,250.0,250.0,1.0,0.0
2,1,31,would,23,Yes,Yes,1.0,277.0,277.0,277.0,277.0,277.0,277.0,1.0,0.0
2,1,31,make,24,Yes,Yes,1.0,223.0,223.0,223.0,223.0,223.0,223.0,1.0,0.0
2,1,31,them,25,Yes,Yes,1.0,251.0,251.0,251.0,251.0,251.0,251.0,1.0,0.0
2,1,31,easy,26,Yes,Yes,1.0,398.0,398.0,398.0,398.0,398.0,398.0,1.0,0.0
2,1,31,for,27,Yes,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,31,housekeepers,28,Yes,Yes,1.0,549.0,549.0,549.0,549.0,549.0,549.0,1.0,0.0
2,1,31,to,29,Yes,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,1,31,spot.,30,Yes,Yes,1.0,349.0,349.0,349.0,349.0,349.0,349.0,1.0,0.0
2,1,31,Other,31,Yes,Yes,1.0,250.0,250.0,250.0,250.0,250.0,250.0,1.0,0.0
2,1,31,travelers,32,Yes,Yes,1.0,430.0,430.0,430.0,430.0,430.0,430.0,1.0,0.0
2,1,31,neatly,33,Yes,Yes,1.0,295.0,295.0,295.0,295.0,295.0,295.0,1.0,0.0
2,1,31,fold,34,Yes,Yes,1.0,226.0,226.0,226.0,226.0,226.0,226.0,1.0,0.0
2,1,31,"them,",35,Yes,Yes,1.0,399.0,399.0,399.0,399.0,399.0,399.0,1.0,0.0
2,1,31,or,36,Yes,Yes,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
