expr_id,cond_id,para_nr,word,word_nr,response_true,response_chosen,correctness,first_duration,total_duration,gaze_duration,J-I,K-I,K-J,right_bounded_rt,right_bounded_rt2,P-O,O-K,go_pass_time,FPFix,FPReg
2,1,6,to,17,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,95,95,95,0,0,0,95,95,0,0,95,1,0
2,1,6,cast,18,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,222,222,222,0,0,0,222,222,0,0,222,1,0
2,1,6,himself,19,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,400,400,400,0,0,0,400,400,0,0,400,1,0
2,1,6,into,20,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,483,483,483,0,0,0,483,483,0,0,483,1,0
2,1,6,the,21,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,318,318,318,0,0,0,318,318,0,0,318,1,0
2,1,6,sea.,22,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,149,149,149,0,0,0,149,149,0,0,149,1,0
2,1,6,He,23,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,483,483,483,0,0,0,483,483,0,0,483,1,0
2,1,6,did,24,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,6,not,25,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,95,95,95,0,0,0,95,95,0,0,95,1,0
2,1,6,know,26,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,399,399,399,0,0,0,399,399,0,0,399,1,0
2,1,6,that,27,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,126,126,126,0,0,0,126,126,0,0,126,1,0
2,1,6,the,28,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,428,428,428,0,0,0,428,428,0,0,428,1,0
2,1,6,crocodile,29,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,421,421,421,0,0,0,421,421,0,0,421,1,0
2,1,6,was,30,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,133,133,133,0,0,0,133,133,0,0,133,1,0
2,1,6,waiting,31,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,571,571,0,0,-571,-571,0,0,0,0,0,0,0
2,1,6,for,32,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,228,228,0,0,-228,-228,0,0,0,0,0,0,0
2,1,6,him;,33,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,283,588,283,305,0,-305,588,588,0,305,1387,1,1
2,1,6,for,34,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,600,600,600,0,0,0,600,600,0,0,600,1,0
2,1,6,we,35,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,317,317,317,0,0,0,317,317,0,0,317,1,0
2,1,6,purposely,36,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,483,483,483,0,0,0,483,483,0,0,483,1,0
2,1,6,stopped,37,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,744,744,744,0,0,0,744,744,0,0,744,1,0
2,1,6,the,38,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,73,73,73,0,0,0,73,73,0,0,73,1,0
2,1,6,clock,39,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,330,330,330,0,0,0,330,330,0,0,330,1,0
2,1,6,that,40,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,169,169,169,0,0,0,169,169,0,0,169,1,0
2,1,6,this,41,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,926,926,926,0,0,0,926,926,0,0,926,1,0
2,1,6,knowledge,42,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,505,505,505,0,0,0,505,505,0,0,505,1,0
2,1,6,might,43,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,570,570,570,0,0,0,570,570,0,0,570,1,0
2,1,6,be,44,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,83,83,83,0,0,0,83,83,0,0,83,1,0
2,1,6,spared,45,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,295,295,295,0,0,0,295,295,0,0,295,1,0
2,1,6,him:,46,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,1183,1183,1183,0,0,0,1183,1183,0,0,1183,1,0
2,1,6,a,47,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,94,94,94,0,0,0,94,94,0,0,94,1,0
2,1,6,little,48,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,305,305,305,0,0,0,305,305,0,0,305,1,0
2,1,6,mark,49,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,318,318,318,0,0,0,318,318,0,0,318,1,0
2,1,6,of,50,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,450,450,450,0,0,0,450,450,0,0,450,1,0
2,1,6,respect,51,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,179,179,179,0,0,0,179,179,0,0,179,1,0
2,1,6,from,52,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,304,304,304,0,0,0,304,304,0,0,304,1,0
2,1,6,us,53,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,117,117,117,0,0,0,117,117,0,0,117,1,0
2,1,6,at,54,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,400,400,400,0,0,0,400,400,0,0,400,1,0
2,1,6,the,55,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,200,200,200,0,0,0,200,200,0,0,200,1,0
2,1,6,end.,56,He was afraid of Peter and his dagger.,He was afraid of Peter and his dagger.,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,7,Dorothy,0,At a crossroads.,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,7,didn't,1,At a crossroads.,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,7,know.,2,At a crossroads.,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,7,She,3,At a crossroads.,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,7,looked,4,At a crossroads.,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,7,around,5,At a crossroads.,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,7,her,6,At a crossroads.,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,7,anxiously,7,At a crossroads.,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,7,for,8,At a crossroads.,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,7,some,9,At a crossroads.,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,7,familiar,10,At a crossroads.,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,7,landmark;,11,At a crossroads.,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,7,but,12,At a crossroads.,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,7,everything,13,At a crossroads.,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,7,was,14,At a crossroads.,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,7,strange.,15,At a crossroads.,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,7,Between,16,At a crossroads.,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,7,the,17,At a crossroads.,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,7,branches,18,At a crossroads.,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,7,of,19,At a crossroads.,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,7,the,20,At a crossroads.,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,7,many,21,At a crossroads.,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,7,roads,22,At a crossroads.,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,7,were,23,At a crossroads.,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,7,green,24,At a crossroads.,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,7,meadows,25,At a crossroads.,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,7,and,26,At a crossroads.,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,7,a,27,At a crossroads.,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,7,few,28,At a crossroads.,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,7,shrubs,29,At a crossroads.,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,7,and,30,At a crossroads.,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,7,"trees,",31,At a crossroads.,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,7,but,32,At a crossroads.,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,7,she,33,At a crossroads.,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,7,couldn't,34,At a crossroads.,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,7,see,35,At a crossroads.,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,7,the,36,At a crossroads.,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,7,farm-house,37,At a crossroads.,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,7,from,38,At a crossroads.,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,7,which,39,At a crossroads.,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,7,she,40,At a crossroads.,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,7,had,41,At a crossroads.,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,7,just,42,At a crossroads.,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,7,"come,",43,At a crossroads.,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,7,or,44,At a crossroads.,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,7,anything,45,At a crossroads.,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,7,she,46,At a crossroads.,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,7,had,47,At a crossroads.,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,7,ever,48,At a crossroads.,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,7,seen,49,At a crossroads.,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,7,"before,",50,At a crossroads.,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,7,except,51,At a crossroads.,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,7,the,52,At a crossroads.,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,7,shaggy,53,At a crossroads.,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,7,man,54,At a crossroads.,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,7,and,55,At a crossroads.,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,7,Toto.,56,At a crossroads.,--,0,0,0,0,0,0,0,0,0,0,0,0,0,0
